date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:16:50	2864/2864	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:48%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fmini-fog%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedbe4d	(from https://wascade.ma/services/mini-fog/)
23:16:50	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:48%20GMT	https://wascade.ma/services/mini-fog/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/mini-fog/0661354417	(from https://wascade.ma/services/mini-fog/)
23:16:51	45035/45035	---M-Z	200	added ('OK')	text/html	etag:%2224ea-585405bf5eaf1%22	https://wascade.ma/services/mini-fog/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/mini-fog/661354417/index.html	(from https://wascade.ma/services/mini-fog/)
23:16:52	67392/67392	---M--	200	added ('OK')	image/jpeg	etag:%2210740-5686a6aab8140%22	https://wascade.ma/wp-content/uploads/2018/03/IMG-20180319-WA0015.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/03/IMG-20180319-WA0015.jpg	(from https://wascade.ma/services/mini-fog/)
23:16:53	150918/150918	---M--	200	added ('OK')	image/png	etag:%2224d86-56a836c318d00%22	https://wascade.ma/wp-content/uploads/2018/04/caract-mini-fog.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/caract-mini-fog.png	(from https://wascade.ma/services/mini-fog/)
23:16:53	217073/217073	---M--	200	added ('OK')	image/png	etag:%2234ff1-56a8370f64100%22	https://wascade.ma/wp-content/uploads/2018/04/mini-fog.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/mini-fog.png	(from https://wascade.ma/services/mini-fog/)
23:16:53	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:51%20GMT	https://wascade.ma/?p=1715	C:/My%20Web%20Sites/wascade/wascade.ma/indexc5b3.html	(from https://wascade.ma/services/fusion-box/)
23:16:54	2348/2348	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:16:51%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Ffusion-box%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed56d7.json	(from https://wascade.ma/services/fusion-box/)
23:16:54	2876/2876	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:52%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Ffusion-box%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedbbde	(from https://wascade.ma/services/fusion-box/)
23:16:55	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:53%20GMT	https://wascade.ma/services/fusion-box/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/fusion-box/0661354417	(from https://wascade.ma/services/fusion-box/)
23:16:55	46238/46238	---M-Z	200	added ('OK')	text/html	etag:%2225ec-5851d5e802deb%22	https://wascade.ma/services/fusion-box/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/fusion-box/661354417/index.html	(from https://wascade.ma/services/fusion-box/)
23:16:58	184666/184666	---M--	200	added ('OK')	image/png	etag:%222d15a-56a8394e74dc0%22	https://wascade.ma/wp-content/uploads/2018/04/fusion-box.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/fusion-box.png	(from https://wascade.ma/services/fusion-box/)
23:16:58	2437/2437	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Nov%202020%2022:16:54%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fcage-de-capture-pour-chats%2F	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embedc4de.json	(from https://wascade.ma/services/cage-de-capture-pour-chats/)
23:16:59	105484/105484	---M--	200	added ('OK')	image/png	etag:%2219c0c-56a83981f4740%22	https://wascade.ma/wp-content/uploads/2018/04/caract-fusion-box.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/caract-fusion-box.png	(from https://wascade.ma/services/fusion-box/)
23:16:59	2965/2965	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Nov%202020%2022:16:57%20GMT	https://wascade.ma/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwascade.ma%2Fservices%2Fcage-de-capture-pour-chats%2F&format=xml	C:/My%20Web%20Sites/wascade/wascade.ma/wp-json/oembed/1.0/embed6856	(from https://wascade.ma/services/cage-de-capture-pour-chats/)
23:16:59	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:57%20GMT	https://wascade.ma/?p=1721	C:/My%20Web%20Sites/wascade/wascade.ma/index6ccc.html	(from https://wascade.ma/services/cage-de-capture-pour-chats/)
23:17:00	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Nov%202020%2022:16:58%20GMT	https://wascade.ma/services/cage-de-capture-pour-chats/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-chats/0661354417	(from https://wascade.ma/services/cage-de-capture-pour-chats/)
23:17:02	47355/47355	---M-Z	200	added ('OK')	text/html	etag:%22267e-58525fd41b8bb%22	https://wascade.ma/services/cage-de-capture-pour-chats/661354417/	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-chats/661354417/index.html	(from https://wascade.ma/services/cage-de-capture-pour-chats/)
23:17:04	105755/105755	---M--	200	added ('OK')	image/jpeg	etag:%2219d1b-56869b198f700%22	https://wascade.ma/wp-content/uploads/2018/03/IMG-20180319-WA0035.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/03/IMG-20180319-WA0035.jpg	(from https://wascade.ma/services/cage-de-capture-pour-chats/)
23:17:04	124682/124682	---M--	200	added ('OK')	image/jpeg	etag:%221e70a-5686e22050980%22	https://wascade.ma/wp-content/uploads/2018/03/IMG-20180319-WA0032.jpg	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/03/IMG-20180319-WA0032.jpg	(from https://wascade.ma/services/cage-de-capture-pour-chats/)
23:17:05	95287/95287	---M--	200	added ('OK')	image/png	etag:%2217437-56a83b99eb7c0%22	https://wascade.ma/wp-content/uploads/2018/04/caract-capture-chats.png	C:/My%20Web%20Sites/wascade/wascade.ma/wp-content/uploads/2018/04/caract-capture-chats.png	(from https://wascade.ma/services/cage-de-capture-pour-chats/)
23:17:06	9441/9441	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:04%20GMT	https://wascade.ma/contact/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/contact/661354417/0661354417	(from https://wascade.ma/contact/661354417/)
23:17:09	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:06%20GMT	https://wascade.ma/services/deratisation/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/deratisation/661354417/0661354417	(from https://wascade.ma/services/deratisation/661354417/)
23:17:11	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:08%20GMT	https://wascade.ma/services/desinfection/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/desinfection/661354417/0661354417	(from https://wascade.ma/services/desinfection/661354417/)
23:17:12	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:10%20GMT	https://wascade.ma/services/desinsectisation/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/desinsectisation/661354417/0661354417	(from https://wascade.ma/services/desinsectisation/661354417/)
23:17:14	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:11%20GMT	https://wascade.ma/services/depigeonnisation/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/depigeonnisation/661354417/0661354417	(from https://wascade.ma/services/depigeonnisation/661354417/)
23:17:16	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:14%20GMT	https://wascade.ma/services/cage-de-capture-pour-rats/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-rats/661354417/0661354417	(from https://wascade.ma/services/cage-de-capture-pour-rats/661354417/)
23:17:18	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:15%20GMT	https://wascade.ma/services/cage-de-capture-pour-rats/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-rats/Popover%20requires%20tooltip.js	(from https://wascade.ma/wp-content/cache/minify/2a7eb.js)
23:17:20	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:17%20GMT	https://wascade.ma/services/cage-de-capture-pour-rats/GET	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-rats/GET	(from https://wascade.ma/wp-content/cache/minify/2a7eb.js)
23:17:21	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:19%20GMT	https://wascade.ma/services/cage-de-capture-pour-rats/Error%20pJS%20-%20No%20image.src	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-rats/Error%20pJS%20-%20No%20image.src	(from https://wascade.ma/wp-content/cache/minify/2a7eb.js)
23:17:22	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:20%20GMT	https://wascade.ma/services/poste-dappatage-masterbox-big/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/poste-dappatage-masterbox-big/661354417/0661354417	(from https://wascade.ma/services/poste-dappatage-masterbox-big/661354417/)
23:17:23	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:21%20GMT	https://wascade.ma/services/masterbox-plus-transparent/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-plus-transparent/661354417/0661354417	(from https://wascade.ma/services/masterbox-plus-transparent/661354417/)
23:17:25	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:22%20GMT	https://wascade.ma/services/eurofly/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/eurofly/661354417/0661354417	(from https://wascade.ma/services/eurofly/661354417/)
23:17:26	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:24%20GMT	https://wascade.ma/services/capture-des-chats-errants/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/capture-des-chats-errants/661354417/0661354417	(from https://wascade.ma/services/capture-des-chats-errants/661354417/)
23:17:27	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:25%20GMT	https://wascade.ma/services/capture-des-chiens-errants/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/capture-des-chiens-errants/661354417/0661354417	(from https://wascade.ma/services/capture-des-chiens-errants/661354417/)
23:17:29	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:27%20GMT	https://wascade.ma/services/fly-tec/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/fly-tec/661354417/0661354417	(from https://wascade.ma/services/fly-tec/661354417/)
23:17:30	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:27%20GMT	https://wascade.ma/services/total-box-transparent/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/total-box-transparent/661354417/0661354417	(from https://wascade.ma/services/total-box-transparent/661354417/)
23:17:32	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:30%20GMT	https://wascade.ma/services/masterbox-midi/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-midi/661354417/0661354417	(from https://wascade.ma/services/masterbox-midi/661354417/)
23:17:33	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:31%20GMT	https://wascade.ma/services/masterbox-midi/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-midi/Popover%20requires%20tooltip.js	(from https://wascade.ma/wp-content/cache/minify/7ef12.js)
23:17:34	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:32%20GMT	https://wascade.ma/services/masterbox-midi/GET	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-midi/GET	(from https://wascade.ma/wp-content/cache/minify/7ef12.js)
23:17:36	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:33%20GMT	https://wascade.ma/services/masterbox-midi/Error%20pJS%20-%20No%20image.src	C:/My%20Web%20Sites/wascade/wascade.ma/services/masterbox-midi/Error%20pJS%20-%20No%20image.src	(from https://wascade.ma/wp-content/cache/minify/7ef12.js)
23:17:37	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:35%20GMT	https://wascade.ma/services/total-box/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/total-box/661354417/0661354417	(from https://wascade.ma/services/total-box/661354417/)
23:17:40	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:36%20GMT	https://wascade.ma/services/mini-fog/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/mini-fog/661354417/0661354417	(from https://wascade.ma/services/mini-fog/661354417/)
23:17:41	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:39%20GMT	https://wascade.ma/services/fusion-box/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/fusion-box/661354417/0661354417	(from https://wascade.ma/services/fusion-box/661354417/)
23:17:41	9440/9440	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Nov%202020%2022:17:39%20GMT	https://wascade.ma/services/cage-de-capture-pour-chats/661354417/0661354417	C:/My%20Web%20Sites/wascade/wascade.ma/services/cage-de-capture-pour-chats/661354417/0661354417	(from https://wascade.ma/services/cage-de-capture-pour-chats/661354417/)
